id,query,Unnamed,title,image,link,listing_type,bedroom,bathrooms,location,town,price,pricepermonth,views,reactions
2765,1 bedroom house in Mile 4 Limbe,795,"1 for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7b470d77debd5824fa47b1bdb49f5150.JPEG,https://digitalrenter.com/en/studio/Mile%204/Limbe/studio-to-let-2063?locale=en,Studio,1,1.0,Mile 4, Limbe,45000.0,per month,45,15
2766,1 bedroom house in Mile 4 Limbe,857,"1 for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/1d17c38a7f65afb00a4d27185c38165e.JPEG,https://digitalrenter.com/en/store/Mile%204/Limbe/store-to-let-1865?locale=en,Store,1,0.0,Mile 4, Limbe,40000.0,per month,40,4
2767,1 bedroom house in Mile 4 Limbe,864,"1 for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6ecebfa4389360f766d89bc60bbd54a4.JPEG,https://digitalrenter.com/en/studio/Mile%204/Limbe/studio-to-let-1853?locale=en,Studio,1,1.0,Mile 4, Limbe,50000.0,per month,50,6
2768,1 bedroom house in Mile 4 Limbe,867,"1 room for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/4c8285ff790ce19a9bdebddb453d92ce.JPEG,https://digitalrenter.com/en/single%20room/Mile%204/Limbe/single-room-to-let-1850?locale=en,Single Room,1,1.0,Mile 4, Limbe,30000.0,per month,30,10
2769,1 bedroom house in Mile 4 Limbe,869,"1 room for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c287b97b3aa417566a14ce9f55abea4a.JPEG,https://digitalrenter.com/en/single%20room/Mile%204/Limbe/single-room-to-let-1848?locale=en,Single Room,1,1.0,Mile 4, Limbe,30000.0,per month,30,6
2770,1 bedroom house in Mile 4 Limbe,907,"1 toguest house to let   |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f8b19211a65f7bc64a5994f30f662833.jpg,https://digitalrenter.com/en/guest%20house/Mile%204/Limbe/guest-house-to-let-1680?locale=en,Guest house,1,1.0,Mile 4, Limbe,15000.0,As from,15,5
2771,family houses in  Limbe Sokolo,32,"2 bedrooms apartment for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/170fbc2cc6989ce8e5deec08acc49944.JPEG,https://digitalrenter.com/en/apartment/Sokolo/Limbe/apartment-to-let-3931?locale=en,Apartment,2,2.0,Sokolo, Limbe,150000.0,per month,150,10
2772,family houses in  Limbe Sokolo,85,"3 bedrooms apartment for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/df6744f10ffef839cb5ec561697a5814.JPEG,https://digitalrenter.com/en/apartment/Sokolo/Limbe/apartment-to-let-3830?locale=en,Apartment,3,2.0,Sokolo, Limbe,200000.0,per month,200,9
2773,family houses in  Limbe Sokolo,177,"2 bedrooms apartment for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a742371a5b81e4a9c97bba364d0a7b01.JPEG,https://digitalrenter.com/en/apartment/Sokolo/Limbe/apartment-to-let-3659?locale=en,Apartment,2,2.0,Sokolo, Limbe,100000.0,per month,100,7
2774,family houses in  Limbe Sokolo,232,"1 for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3aa1e5fddefc00110aaacf9df9d2986c.JPEG,https://digitalrenter.com/en/studio/Sokolo/Limbe/studio-to-let-3522?locale=en,Studio,1,1.0,Sokolo, Limbe,50000.0,per month,50,7
2775,family houses in  Limbe Sokolo,315,"1 for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/73e733147f2c67e1b30d4a9d8f63b77f.JPEG,https://digitalrenter.com/en/studio/Sokolo/Limbe/studio-to-let-3386?locale=en,Studio,1,1.0,Sokolo, Limbe,60000.0,per month,60,7
2776,family houses in  Limbe Sokolo,471,"2 bedrooms apartment for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b767a47893ae0ec1512d5b20e90d901b.JPEG,https://digitalrenter.com/en/apartment/Sokolo/Limbe/apartment-to-let-3044?locale=en,Apartment,2,1.0,Sokolo, Limbe,80000.0,per month,80,9
2777,family houses in  Limbe Sokolo,472,"2 bedrooms apartment for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c790d35da258ce066887e4aa2ce4c447.JPEG,https://digitalrenter.com/en/apartment/Sokolo/Limbe/apartment-to-let-3043?locale=en,Apartment,2,2.0,Sokolo, Limbe,90000.0,per month,90,11
2778,family houses in  Limbe Sokolo,473,"2 bedrooms apartment for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/095012dd70fbb036f16b614f17c58e95.JPEG,https://digitalrenter.com/en/apartment/Sokolo/Limbe/apartment-to-let-3042?locale=en,Apartment,2,2.0,Sokolo, Limbe,80000.0,per month,80,7
2779,family houses in  Limbe Sokolo,545,"1 for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ac8b115737e4571177e323c3cc53593b.jpg,https://digitalrenter.com/en/apartment/Sokolo/Limbe/apartment-to-let-2895?locale=en,Apartment,1,2.0,Sokolo, Limbe,100000.0,per month,100,12
2780,family houses in  Limbe Sokolo,546,"2 bedrooms apartment for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3a465d04a4ecec43ed64e97f06fddb8d.jpg,https://digitalrenter.com/en/apartment/Sokolo/Limbe/apartment-to-let-2894?locale=en,Apartment,2,1.0,Sokolo, Limbe,100000.0,per month,100,11
2781,family houses in  Limbe Sokolo,759,"2 bedrooms apartment for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/47b575fcc8505161469d2e76730cef81.JPEG,https://digitalrenter.com/en/apartment/Sokolo/Limbe/apartment-to-let-2207?locale=en,Apartment,2,2.0,Sokolo, Limbe,100000.0,per month,100,16
2782,family houses in  Limbe Sokolo,762,"3 bedrooms apartment for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/bf3bf44a52cafbf2ed638e1f6a706df0.JPEG,https://digitalrenter.com/en/apartment/Sokolo/Limbe/apartment-to-let-2204?locale=en,Apartment,3,2.0,Sokolo, Limbe,160000.0,per month,160,18
2783,apartment in  Buea Siat bokova,411,"2 bedrooms apartment for rent  |  Siat bokova, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/40a8b73a99d6cabbbdac0fa8db1ab255.JPEG,https://digitalrenter.com/en/apartment/Siat%20bokova/Buea/apartment-to-let-3147?locale=en,Apartment,2,1.0,Siat bokova, Buea,75000.0,per month,75,3
2784,student rooms in Campaign street  Buea,335,"1 for rent  |  Campaign street, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/dcf3cb527aab4cd6e7313981d909d386.JPEG,https://digitalrenter.com/en/store/Campaign%20street/Buea/store-to-let-3298?locale=en,Store,1,1.0,Campaign street, Buea,12000.0,per month,12,1
2785,1 bedroom house in Paramount - St Clair Buea,157,"1 room for rent  |  Paramount - St Clair, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/587c9145e52a05bd223fded3613598d7.jpg,https://digitalrenter.com/en/single%20room/Paramount%20-%20St%20Clair/Buea/single-room-to-let-3703?locale=en,Single Room,1,1.0,Paramount - St Clair, Buea,350000.0,per year,350,4
2786,1 bedroom house in Paramount - St Clair Buea,674,"1 room for rent  |  Paramount - St Clair, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/rent-my-room/bb71510c2d944d8b593cdce7d6fbf2dc.jpeg,https://digitalrenter.com/en/single%20room/Paramount%20-%20St%20Clair/Buea/rentmyroom-student-room-in-paramount-st-clair-2493?locale=en,Single Room,1,1.0,Paramount - St Clair, Buea,3000.0,per day,3,1
2787,2 bedroom house in Centre Etoug ebe Yaounde,571,"2 bedrooms apartment for rent  |  Centre Etoug ebe, Yaounde, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/fe4ac86fd264b0b060eff942f1d93eee.JPEG,https://digitalrenter.com/en/apartment/Centre%20Etoug%20ebe/Yaounde/apartment-to-let-2849?locale=en,Apartment,2,2.0,Centre Etoug ebe, Yaounde,70000.0,per month,70,4
2788,family houses in  around mile 18 junction  Before Muea,328,"1 for rent  |  Before Muea, around mile 18 junction , Mile 18, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b8f0110b50a914b3395a4ac19a3573ad.jpg,"https://digitalrenter.com/en/studio/Before%20Muea,%20around%20mile%2018%20junction%20/Mile%2018/studio-to-let-3352?locale=en",Studio,1,1.0,Before Muea, around mile 18 junction ,55000.0,per month,55,1
2789,1 bedroom house in Mile 2 Limbe,24,"1 room for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/64807654de17e69681494f77176aab9b.JPEG,https://digitalrenter.com/en/single%20room/Mile%202/Limbe/single-room-to-let-3944?locale=fr,Single Room,1,1.0,Mile 2, Limbe,35000.0,per month,35,4
2790,1 bedroom house in Mile 2 Limbe,70,"1 bedroom studio for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/92fd797e10cd6d566a4139ce3fb4004c.jpg,https://digitalrenter.com/en/studio/Mile%202/Limbe/studio-to-let-in-limbe-at-mile2-3868?locale=en,Studio,1,1.0,Mile 2, Limbe,55000.0,per month,55,1
2791,1 bedroom house in Mile 2 Limbe,153,"1 bedroom studio for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e469220b2f54b5150a9c8c5fa60f52b8.JPEG,https://digitalrenter.com/en/studio/Mile%202/Limbe/studio-to-let-3707?locale=en,Studio,1,1.0,Mile 2, Limbe,70000.0,per month,70,8
2792,1 bedroom house in Mile 2 Limbe,184,"1 bedroom studio for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/27a5d47a6323dc6cd17e298987653f58.JPEG,https://digitalrenter.com/en/studio/Mile%202/Limbe/studio-to-let-3634?locale=en,Studio,1,1.0,Mile 2, Limbe,60000.0,per month,60,8
2793,1 bedroom house in Mile 2 Limbe,264,"1 toguest house to let   |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f52d9edc967e2f1bfb2d135cfc044967.JPEG,https://digitalrenter.com/en/guest%20house/Mile%202/Limbe/guest-house-to-let-3477?locale=en,Guest house,1,1.0,Mile 2, Limbe,50000.0,As from,50,10
2794,1 bedroom house in Mile 2 Limbe,530,"1 for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d646ff513677d5ef6677a5b56b76b02f.jpg,https://digitalrenter.com/en/studio/Mile%202/Limbe/studio-to-let-2917?locale=en,Studio,1,1.0,Mile 2, Limbe,65000.0,per month,65,9
2795,1 bedroom house in Mile 2 Limbe,645,"1 toguest house to let   |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/83bf820b5ce41dd05617aa3d3056ca5c.jpg,https://digitalrenter.com/en/guest%20house/Mile%202/Limbe/guest-house-to-let-2608?locale=en,Guest house,1,1.0,Mile 2, Limbe,35000.0,As from,35,17
2796,1 bedroom house in Mile 2 Limbe,730,"1 for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7d0e2233e7aa4ec72fa4ed7697ecf2b5.jpg,https://digitalrenter.com/en/studio/Mile%202/Limbe/studio-to-let-2296?locale=en,Studio,1,1.0,Mile 2, Limbe,80000.0,per month,80,4
2797,1 bedroom house in Mile 2 Limbe,815,"1 room for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/1b4ea314525d438f09cc240c29fd375d.JPEG,https://digitalrenter.com/en/single%20room/Mile%202/Limbe/single-room-to-let-2011?locale=en,Single Room,1,1.0,Mile 2, Limbe,35000.0,per month,35,9
2798,1 bedroom house in Mile 2 Limbe,823,"1 for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/358241eaff31412d4c8173481179d616.JPEG,https://digitalrenter.com/en/studio/Mile%202/Limbe/studio-to-let-1998?locale=en,Studio,1,1.0,Mile 2, Limbe,50000.0,per month,50,3
2799,1 bedroom house in Mile 2 Limbe,853,"1 toguest house to let   |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/fc62e011fb58ae30e3831feea2ef0222.jpg,https://digitalrenter.com/en/guest%20house/Mile%202/Limbe/guest-house-to-let-1869?locale=en,Guest house,1,1.0,Mile 2, Limbe,25000.0,As from,25,5
2800,1 bedroom house in Mile 2 Limbe,854,"1 toguest house to let   |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c591295f8505a964afcb545d514b4179.jpg,https://digitalrenter.com/en/guest%20house/Mile%202/Limbe/guest-house-to-let-1868?locale=en,Guest house,1,1.0,Mile 2, Limbe,35000.0,As from,35,6
2801,1 bedroom house in Mile 2 Limbe,873,"1 for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d7ef6c87e4cb51d06fd160402621cbd3.JPEG,https://digitalrenter.com/en/studio/Mile%202/Limbe/studio-to-let-1838?locale=en,Studio,1,1.0,Mile 2, Limbe,55000.0,per month,55,8
2802,1 bedroom house in Mile 2 Limbe,883,"1 room for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/257aeddd4aff4e2d2c205dbee1e32488.jpg,https://digitalrenter.com/en/single%20room/Mile%202/Limbe/single-room-to-let-1761?locale=en,Single Room,1,1.0,Mile 2, Limbe,35000.0,per month,35,11
2803,1 bedroom house in Mile 2 Limbe,898,"1 toguest house to let   |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/282b0e8b6a7324d876b8b5c9de85a96e.jpg,https://digitalrenter.com/en/guest%20house/Mile%202/Limbe/guest-house-to-let-1695?locale=en,Guest house,1,1.0,Mile 2, Limbe,25000.0,As from,25,5
2804,1 bedroom house in Mile 2 Limbe,899,"1 toguest house to let   |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/85d19313a381a105725b4a7efd86abdd.jpg,https://digitalrenter.com/en/guest%20house/Mile%202/Limbe/guest-house-to-let-1694?locale=en,Guest house,1,1.0,Mile 2, Limbe,17000.0,As from,17,3
2805,1 bedroom house in Mile 2 Limbe,902,"1 toguest house to let   |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/bb94f3d01f2ddf7593f912a8c25682aa.JPEG,https://digitalrenter.com/en/guest%20house/Mile%202/Limbe/guest-house-to-let-1690?locale=en,Guest house,1,1.0,Mile 2, Limbe,50000.0,As from,50,9
2806,1 bedroom house in Mile 2 Limbe,903,"1 toguest house to let   |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e25247a26b6fa2f418e88c523dfe9115.JPEG,https://digitalrenter.com/en/guest%20house/Mile%202/Limbe/guest-house-to-let-1689?locale=en,Guest house,1,1.0,Mile 2, Limbe,35000.0,As from,35,7
2807,1 bedroom house in Mile 2 Limbe,905,"1 toguest house to let   |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/4e084ec269162dfef9f5893b95e685ef.jpg,https://digitalrenter.com/en/guest%20house/Mile%202/Limbe/guest-house-to-let-1687?locale=en,Guest house,1,1.0,Mile 2, Limbe,45000.0,As from,45,7
2808,1 bedroom house in Mile 2 Limbe,906,"1 toguest house to let   |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b5069594f8b33d9072daac4f60d5e06c.JPEG,https://digitalrenter.com/en/guest%20house/Mile%202/Limbe/guest-house-to-let-1684?locale=en,Guest house,1,1.0,Mile 2, Limbe,35000.0,As from,35,7
2809,apartment in  Buea Soppo,325,"2 bedrooms apartment for rent  |  Soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7433443126e35fab21ef074b8cb325f6.JPEG,https://digitalrenter.com/en/apartment/Soppo/Buea/apartment-to-let-3366?locale=en,Apartment,2,1.0,Soppo, Buea,75000.0,per month,75,7
2810,apartment in  Buea Soppo,344,"3 bedrooms apartment for rent  |  Soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3b94d73d16b1ecfb1c1559d0a330817d.JPEG,https://digitalrenter.com/en/apartment/Soppo/Buea/apartment-to-let-3284?locale=en,Apartment,3,2.0,Soppo, Buea,80000.0,per month,80,6
2811,apartment in  Buea Soppo,345,"2 bedrooms apartment for rent  |  Soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/9fe63220a68811292ed59e9ce9f197b7.JPEG,https://digitalrenter.com/en/apartment/Soppo/Buea/apartment-to-let-3283?locale=en,Apartment,2,2.0,Soppo, Buea,70000.0,per month,70,6
2812,apartment in  Buea Soppo,366,"2 bedrooms apartment for rent  |  Soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e48c3505fd67ad01548d7851aa23dd78.JPEG,https://digitalrenter.com/en/apartment/Soppo/Buea/apartment-to-let-3242?locale=en,Apartment,2,1.0,Soppo, Buea,75000.0,per month,75,6
2813,2 bedroom house in Mile 17 Buea,319,"2 bedrooms apartment for rent  |  Mile 17, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/aed9fc44192124cdfd5c50c9b00af27b.JPEG,https://digitalrenter.com/en/apartment/Mile%2017/Buea/apartment-to-let-3374?locale=en,Apartment,2,2.0,Mile 17, Buea,60000.0,per month,60,6
2814,2 bedroom house in Mile 17 Buea,320,"2 bedrooms apartment for rent  |  Mile 17, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/75de76bbe3c2cdc09f70dfb6cc5882f1.JPEG,https://digitalrenter.com/en/apartment/Mile%2017/Buea/apartment-to-let-3373?locale=en,Apartment,2,1.0,Mile 17, Buea,65000.0,per month,65,6
2815,2 bedroom house in Mile 17 Buea,321,"2 bedrooms apartment for rent  |  Mile 17, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/1554f462d100e03aedcc47f93005ee99.JPEG,https://digitalrenter.com/en/apartment/Mile%2017/Buea/apartment-to-let-3372?locale=en,Apartment,2,2.0,Mile 17, Buea,70000.0,per month,70,7
2816,2 bedroom house in Mile 17 Buea,375,"2 bedrooms apartment for rent  |  Mile 17, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/bf2c5bdbd3a90eafdb004593a2bf0f3a.JPEG,https://digitalrenter.com/en/apartment/Mile%2017/Buea/apartment-to-let-3220?locale=en,Apartment,2,2.0,Mile 17, Buea,70000.0,per month,70,12
2817,apartment in  molyko Check point,115,"2 bedrooms apartment for rent  |  Check point, molyko, Malingo, UB junction, Sosoliso, Buea, Cameroon",https://digitalrenter.com/front/img/house-search.png,"https://digitalrenter.com/en/apartment/Check%20point,%20molyko,%20Malingo,%20UB%20junction,%20Sosoliso/Buea/apartment-to-let-3752?locale=en",Apartment,2,2.0,Check point, molyko,130000.0,per month,130,0
2818,apartment in  molyko Check point,117,"2 bedrooms apartment for rent  |  Check point, molyko, Malingo, UB junction, Sosoliso, Buea, Cameroon",https://digitalrenter.com/front/img/house-search.png,"https://digitalrenter.com/en/apartment/Check%20point,%20molyko,%20Malingo,%20UB%20junction,%20Sosoliso/Buea/apartment-to-let-3749?locale=en",Apartment,2,2.0,Check point, molyko,110000.0,per month,110,0
2819,3 bedroom house in Busumbu  Limbe,532,"3 bedrooms apartment for rent  |  Busumbu , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/8c89e55ea2376f01337cfcc04a6ca42e.jpg,https://digitalrenter.com/en/apartment/Busumbu%20/Limbe/apartment-to-let-2915?locale=en,Apartment,3,2.0,Busumbu , Limbe,160000.0,per month,160,8
2820,family houses in  Limbe Mile 4,233,"2 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ff56a022c2d0662104388599d1987382.JPEG,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-3521?locale=en,Apartment,2,2.0,Mile 4, Limbe,85000.0,per month,85,5
2821,family houses in  Limbe Mile 4,270,"2 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ca0ee66591828abd71a2113760159473.JPEG,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-3460?locale=en,Apartment,2,2.0,Mile 4, Limbe,150000.0,per month,150,7
2822,family houses in  Limbe Mile 4,271,"1 for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b9c875d72e10aeb9f808a69b9d24f7da.JPEG,https://digitalrenter.com/en/studio/Mile%204/Limbe/studio-to-let-3459?locale=en,Studio,1,1.0,Mile 4, Limbe,50000.0,per month,50,6
2823,family houses in  Limbe Mile 4,274,"1 for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/2d2d2d6baa3583af17b3bfd086257bce.JPEG,https://digitalrenter.com/en/studio/Mile%204/Limbe/studio-to-let-3454?locale=en,Studio,1,1.0,Mile 4, Limbe,50000.0,per month,50,7
2824,family houses in  Limbe Mile 4,418,"1 for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/69448013c4118a68120fdb0911af8cbe.jpg,https://digitalrenter.com/en/studio/Mile%204/Limbe/studio-to-let-3130?locale=en,Studio,1,1.0,Mile 4, Limbe,50000.0,per month,50,7
2825,family houses in  Limbe Mile 4,433,"2 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/4636f3e201bb2c8e660952cd0ae9f6ee.jpg,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-3112?locale=en,Apartment,2,2.0,Mile 4, Limbe,80000.0,per month,80,11
2826,family houses in  Limbe Mile 4,547,"1 for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f59d31feb0caba45b86188dcaeb07a0e.jpg,https://digitalrenter.com/en/studio/Mile%204/Limbe/studio-to-let-2893?locale=en,Studio,1,1.0,Mile 4, Limbe,60000.0,per month,60,8
2827,family houses in  Limbe Mile 4,561,"2 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/264dd4c8b6334d88c48867957d728775.jpg,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-2872?locale=en,Apartment,2,2.0,Mile 4, Limbe,70000.0,per month,70,8
2828,family houses in  Limbe Mile 4,592,"2 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e01a5c66b166b581ef457c0cd388643b.jpg,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-2789?locale=en,Apartment,2,2.0,Mile 4, Limbe,60000.0,per month,60,9
2829,family houses in  Limbe Mile 4,616,"3 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f739304aa8b202ba017892932ab42235.JPEG,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-2720?locale=en,Apartment,3,2.0,Mile 4, Limbe,110000.0,per month,110,14
2830,family houses in  Limbe Mile 4,617,"2 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7c5948c0cc57b10f77d425d8b7990994.JPEG,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-2719?locale=en,Apartment,2,1.0,Mile 4, Limbe,70000.0,per month,70,16
2831,family houses in  Limbe Mile 4,618,"1 for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ec5315c9c7fd26f79f98bd53c259f1f9.JPEG,https://digitalrenter.com/en/studio/Mile%204/Limbe/studio-to-let-2718?locale=en,Studio,1,1.0,Mile 4, Limbe,50000.0,per month,50,9
2832,family houses in  Limbe Mile 4,619,"3 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/95723f5f0f27883a0bab6bcafb6c6dea.JPEG,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-2717?locale=en,Apartment,3,3.0,Mile 4, Limbe,100000.0,per month,100,17
2833,family houses in  Limbe Mile 4,795,"1 for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7b470d77debd5824fa47b1bdb49f5150.JPEG,https://digitalrenter.com/en/studio/Mile%204/Limbe/studio-to-let-2063?locale=en,Studio,1,1.0,Mile 4, Limbe,45000.0,per month,45,15
2834,family houses in  Limbe Mile 4,864,"1 for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6ecebfa4389360f766d89bc60bbd54a4.JPEG,https://digitalrenter.com/en/studio/Mile%204/Limbe/studio-to-let-1853?locale=en,Studio,1,1.0,Mile 4, Limbe,50000.0,per month,50,6
2835,family houses in  Limbe Mile 4,875,"2 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a7870bd7e6bcef26c238ed0009a36a8c.JPEG,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-1832?locale=en,Apartment,2,2.0,Mile 4, Limbe,120000.0,per month,120,15
2836,apartment in St David's Entrance  Mile 2,25,"2 bedrooms apartment for rent  |  Mile 2,St David's Entrance , Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/6178e11c492acbdd2d30cb4b53f77a81.JPEG,"https://digitalrenter.com/en/apartment/Mile%202,St%20David%27s%20Entrance%20/Limbe/apartment-to-let-3942?locale=en",Apartment,2,2.0,Mile 2,St David's Entrance ,120000.0,per month,120,11
2837,apartment in St David's Entrance  Mile 2,295,"2 bedrooms apartment for rent  |  Mile 2,St David's Entrance , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/423fd6ec6d0a8da78d524aead2f4bdd3.JPEG,"https://digitalrenter.com/en/apartment/Mile%202,St%20David%27s%20Entrance%20/Limbe/apartment-to-let-3418?locale=en",Apartment,2,2.0,Mile 2,St David's Entrance ,150000.0,per month,150,18
2838,family houses in  Limbe Welcome to limbe,564,"3 bedrooms apartment for rent  |  Welcome to limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/8c0760f86286e364f9e40d9c14b56a06.jpg,https://digitalrenter.com/en/apartment/Welcome%20to%20limbe/Limbe/apartment-to-let-2866?locale=en,Apartment,3,3.0,Welcome to limbe, Limbe,35000.0,per week,35,13
