Unnamed: 0,title,image,link,listing_type,bedroom,bathrooms,location,town,price,pricepermonth,views,reactions
758,"2 bedroom bedrooms apartment for rent  |  Behind GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/1165078903abe39ac4d118131b4458c8.JPEG,https://digitalrenter.com/en/apartment/Behind%20GHS%20Limbe/Limbe/apartment-to-let-2208?locale=en,Apartment,2.0,2.0,Behind GHS Limbe, Limbe,130000.0,per month,130,25
759,"2 bedroom bedrooms apartment for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/47b575fcc8505161469d2e76730cef81.JPEG,https://digitalrenter.com/en/apartment/Sokolo/Limbe/apartment-to-let-2207?locale=en,Apartment,2.0,2.0,Sokolo, Limbe,100000.0,per month,100,16
760,"1 bedroom for rent  |  Behind GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c92ca87e2618a8d897a862726c5706e4.JPEG,https://digitalrenter.com/en/studio/Behind%20GHS%20Limbe/Limbe/studio-to-let-2206?locale=en,Studio,1.0,1.0,Behind GHS Limbe, Limbe,60000.0,per month,60,16
761,"2 bedroom bedrooms apartment for rent  |  Busumbu , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/618b6f29c5c14e935f5b4c8d01dbef28.JPEG,https://digitalrenter.com/en/apartment/Busumbu%20/Limbe/apartment-to-let-2205?locale=en,Apartment,2.0,1.0,Busumbu , Limbe,130000.0,per month,130,16
762,"3 bedroom bedrooms apartment for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/bf3bf44a52cafbf2ed638e1f6a706df0.JPEG,https://digitalrenter.com/en/apartment/Sokolo/Limbe/apartment-to-let-2204?locale=en,Apartment,3.0,2.0,Sokolo, Limbe,160000.0,per month,160,18
763,"2 bedroom bedrooms apartment for rent  |  Bocom mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c638a7e6ade051624991a4485686d012.JPEG,https://digitalrenter.com/en/apartment/Bocom%20mile%202/Limbe/apartment-to-let-2203?locale=en,Apartment,2.0,1.0,Bocom mile 2, Limbe,60000.0,per month,60,13
764,"1 bedroom toguest house to let   |  Mile 17, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0c9dcfa7329541df0ac9063522c289c9.jpg,https://digitalrenter.com/en/guest%20house/Mile%2017/Buea/guest-house-to-let-2200?locale=en,Guest house,1.0,1.0,Mile 17, Buea,40000.0,As from,40,8
765,"1 bedroom toguest house to let   |  Great soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/84797a61be95a9fc71bf6ae1f4271018.jpg,https://digitalrenter.com/en/guest%20house/Great%20soppo/Buea/guest-house-to-let-2193?locale=en,Guest house,1.0,1.0,Great soppo, Buea,30000.0,As from,30,5
766,"2 bedroom bedrooms apartment for rent  |  Bomaka, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/cf616118e2409daeccd350e784805269.jpg,https://digitalrenter.com/en/apartment/Bomaka/Buea/apartment-to-let-2192?locale=en,Apartment,2.0,1.0,Bomaka, Buea,125000.0,per month,125,5
767,"1 bedroom for rent  |  Mile 18, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3a3feb592b08db828c35d2e86c98a477.JPEG,https://digitalrenter.com/en/studio/Mile%2018/Buea/studio-to-let-2190?locale=en,Studio,1.0,1.0,Mile 18, Buea,55000.0,per month,55,5
768,"1 bedroom room for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/single%20room/Sokolo/Limbe/single-room-to-let-2189?locale=en,Single Room,1.0,0.0,Sokolo, Limbe,20000.0,per month,20,0
769,"1 bedroom for rent  |  Small Soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d7e33a12ca808a1a80b794262abccaac.JPEG,https://digitalrenter.com/en/studio/Small%20Soppo/Buea/studio-to-let-2181?locale=en,Studio,1.0,1.0,Small Soppo, Buea,50000.0,per month,50,4
770,"0 bedroom toguest house for sale   |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3378952d77a470b925ab2007a1d53ad6.jpg,https://digitalrenter.com/en/guest%20house/Sokolo/Limbe/guest-house-for-sale-2168?locale=en,Guest house,0.0,0.0,Sokolo, Limbe,15000000.0,As from,15,1
771,"1 bedroom room for rent  |  Mayor street , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/9f7da63959aa25705e2df644158d1a40.JPEG,https://digitalrenter.com/en/single%20room/Mayor%20street%20/Buea/single-room-to-let-2161?locale=en,Single Room,1.0,1.0,Mayor street , Buea,35000.0,per month,35,20
772,"2 bedroom bedrooms apartment for rent  |  Juvance , Yaounde, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ef282c7d993a55ac6f3eb39d8bce0c00.jpg,https://digitalrenter.com/en/apartment/Juvance%20/Yaounde/apartment-to-let-2150?locale=en,Apartment,2.0,2.0,Juvance , Yaounde,150000.0,per month,150,8
773,"1 bedroom toguest house to let   |  Half mile, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/638ac69f510037d16ea26db7cf61d710.jpg,https://digitalrenter.com/en/guest%20house/Half%20mile/Limbe/guest-house-to-let-2146?locale=en,Guest house,1.0,1.0,Half mile, Limbe,35000.0,As from,35,11
774,"1 bedroom for rent  |  Mukunda layout , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e0887feba27446998c7e0f035aadfaa6.JPEG,https://digitalrenter.com/en/studio/Mukunda%20layout%20/Limbe/studio-to-let-2142?locale=en,Studio,1.0,1.0,Mukunda layout , Limbe,75000.0,per month,75,18
775,"2 bedroom bedrooms apartment for rent  |  Behind GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f1587c47524fe349898807303de5e725.JPEG,https://digitalrenter.com/en/apartment/Behind%20GHS%20Limbe/Limbe/apartment-to-let-2141?locale=en,Apartment,2.0,1.0,Behind GHS Limbe, Limbe,80000.0,per month,80,18
776,"3 bedroom bedrooms apartment for rent  |  Behind GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/9df7b386521b3deef1c8eed150bb86f0.JPEG,https://digitalrenter.com/en/apartment/Behind%20GHS%20Limbe/Limbe/apartment-to-let-2140?locale=en,Apartment,3.0,3.0,Behind GHS Limbe, Limbe,160000.0,per month,160,24
777,"1 bedroom toguest house to let   |  Molyko New Layout, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/fe8818971ed3aaeaf2219fa70f7bd0d7.jpg,https://digitalrenter.com/en/guest%20house/Molyko%20New%20Layout/Buea/guest-house-to-let-2132?locale=en,Guest house,1.0,1.0,Molyko New Layout, Buea,30000.0,As from,30,11
778,"1 bedroom room for sale  |  Tarred Malingo, Buea, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/single%20room/Tarred%20Malingo/Buea/single-room-for-sale-2131?locale=en,Guest house,1.0,1.0,Tarred Malingo, Buea,160000000.0,per month,160,0
779,"3 bedroom bedrooms apartment for sale  |  Boebende, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3a2fb654ea3ddd8024975a4376acf30c.jpg,https://digitalrenter.com/en/apartment/Boebende/Limbe/apartment-for-sale-2118?locale=en,Guest house,3.0,2.0,Boebende, Limbe,65000000.0,per month,65,2
780,"3 bedroom bedrooms apartment for sale  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/cd0496b47c23f8026fe3018f34a4e868.jpg,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-for-sale-2117?locale=en,Guest house,3.0,3.0,Mile 4, Limbe,25000000.0,per month,25,11
781,"2 bedroom bedrooms apartment for rent  |  Old church junction, Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b1948918cef0f269847b65024bb51c9c.jpg,https://digitalrenter.com/en/apartment/Old%20church%20junction/Bamenda/apartment-to-let-2115?locale=en,Apartment,2.0,1.0,Old church junction, Bamenda,40000.0,per month,40,8
782,"2 bedroom bedrooms apartment for rent  |  Mile four, Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d66f3bbe8f38a71409f65a3b65f17f1b.JPEG,https://digitalrenter.com/en/apartment/Mile%20four/Bamenda/apartment-to-let-2102?locale=en,Apartment,2.0,1.0,Mile four, Bamenda,65000.0,per month,65,15
783,"3 bedroom bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/dcc332f208266eb5747ed1f40b5817a7.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-2100?locale=en,Apartment,3.0,3.0,Sandpit, Buea,120000.0,per month,120,33
784,"1 bedroom for sale  |  Class quaters, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e09c4a7343a95e41d667620f1d68aabd.jpg,https://digitalrenter.com/en/apartment/Class%20quaters/Buea/apartment-for-sale-2098?locale=en,Guest house,1.0,1.0,Class quaters, Buea,120000000.0,per month,120,2
785,"2 bedroom bedrooms apartment for rent  |  Mile four, Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/11678a074fddd8f3a3a8eb846d12cca0.JPEG,https://digitalrenter.com/en/apartment/Mile%20four/Bamenda/apartment-to-let-2097?locale=en,Apartment,2.0,2.0,Mile four, Bamenda,50000.0,per month,50,16
786,"1 bedroom room for rent  |  Metah quarter , Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d8e38c63699cf8bf5e5168485a4474b7.jpg,https://digitalrenter.com/en/single%20room/Metah%20quarter%20/Bamenda/single-room-to-let-2096?locale=en,Single Room,1.0,1.0,Metah quarter , Bamenda,15000.0,per week,15,5
787,"2 bedroom bedrooms apartment for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6c1f87f4fe60b2bd85153feec60c4228.jpg,https://digitalrenter.com/en/apartment/Mile%202/Limbe/apartment-to-let-2094?locale=en,Apartment,2.0,2.0,Mile 2, Limbe,130000.0,per month,130,6
788,"1 bedroom for sale  |  Mile 4, Limbe, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/studio/Mile%204/Limbe/studio-for-sale-2085?locale=en,Guest house,1.0,1.0,Mile 4, Limbe,47000000.0,per month,47,0
789,"1 bedroom for rent  |  Old Town , Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/52132dae5d59ad8239ac55a4485f7bf6.jpg,https://digitalrenter.com/en/studio/Old%20Town%20/Bamenda/studio-to-let-2081?locale=en,Studio,1.0,1.0,Old Town , Bamenda,50000.0,per month,50,11
790,"1 bedroom toguest house to let   |  Cité Sic, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7c74cd623dadb34be6ecc5ce05e49e2d.jpg,https://digitalrenter.com/en/guest%20house/Cit%C3%A9%20Sic/Limbe/guest-house-to-let-2075?locale=en,Guest house,1.0,1.0,Cité Sic, Limbe,15000.0,As from,15,4
791,"1 bedroom for rent  |  Mile 2 GHS, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/bf05285ddcc8d0cdd939bdc577c663b8.JPEG,https://digitalrenter.com/en/studio/Mile%202%20GHS/Limbe/studio-to-let-2073?locale=en,Studio,1.0,1.0,Mile 2 GHS, Limbe,60000.0,per month,60,13
792,"2 bedroom bedrooms apartment for rent  |  Town, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c10e0b600f7a5ef011453e5984d4c747.jpg,https://digitalrenter.com/en/apartment/Town/Limbe/apartment-to-let-2071?locale=en,Apartment,2.0,2.0,Town, Limbe,70000.0,per month,70,7
793,"2 bedroom bedrooms apartment for rent  |  Ndamukong street, Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b41249ab402e72e62a0c01072fc821c5.JPEG,https://digitalrenter.com/en/apartment/Ndamukong%20street/Bamenda/apartment-to-let-2069?locale=en,Apartment,2.0,1.0,Ndamukong street, Bamenda,45000.0,per year,45,10
794,"1 bedroom for rent  |  Mile three , Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/70144085f6fb8458ba68674fdf518621.JPEG,https://digitalrenter.com/en/studio/Mile%20three%20/Bamenda/studio-to-let-2067?locale=en,Studio,1.0,1.0,Mile three , Bamenda,20000.0,per month,20,6
795,"1 bedroom for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7b470d77debd5824fa47b1bdb49f5150.JPEG,https://digitalrenter.com/en/studio/Mile%204/Limbe/studio-to-let-2063?locale=en,Studio,1.0,1.0,Mile 4, Limbe,45000.0,per month,45,15
796,"3 bedroom bedrooms apartment for rent  |  Metah quarter , Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/bb1d73a1421a57f54a0c4a17d8fecb84.JPEG,https://digitalrenter.com/en/apartment/Metah%20quarter%20/Bamenda/apartment-to-let-2062?locale=en,Apartment,3.0,1.0,Metah quarter , Bamenda,50000.0,per month,50,10
797,"2 bedroom bedrooms apartment for rent  |  Behind GHS , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/156ad2076286d3777acbc2da2e67f6ed.JPEG,https://digitalrenter.com/en/apartment/Behind%20GHS%20/Limbe/apartment-to-let-2053?locale=en,Apartment,2.0,2.0,Behind GHS , Limbe,80000.0,per month,80,5
798,"2 bedroom bedrooms apartment for rent  |  Mulang street five , Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/162ba5cfd6c8df15095c0714c793ec7e.JPEG,https://digitalrenter.com/en/apartment/Mulang%20street%20five%20/Bamenda/apartment-to-let-2051?locale=en,Apartment,2.0,2.0,Mulang street five , Bamenda,40000.0,per month,40,10
799,"2 bedroom bedrooms apartment for rent  |  Abangoh - Ntaghang, Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/331afac3866798def80e2eb14c5daca0.JPEG,https://digitalrenter.com/en/apartment/Abangoh%20-%20Ntaghang/Bamenda/apartment-to-let-2050?locale=en,Apartment,2.0,1.0,Abangoh - Ntaghang, Bamenda,50000.0,per month,50,13
800,"1 bedroom for rent  |  Abangoh - Ntaghang, Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c2a2db173e180454ad92a125450515f3.JPEG,https://digitalrenter.com/en/studio/Abangoh%20-%20Ntaghang/Bamenda/studio-to-let-2049?locale=en,Studio,1.0,1.0,Abangoh - Ntaghang, Bamenda,30000.0,per month,30,8
801,"1 bedroom for sale  |  Kotto, Douala, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/72bd355bf59c981c2e6b934f36a10fd7.jpg,https://digitalrenter.com/en/duplex/Kotto/Douala/duplex-for-sale-2041?locale=en,Guest house,1.0,1.0,Kotto, Douala,300000000.0,per month,300,6
802,"1 bedroom for rent  |  Roundevou, Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e6236cf64e92479aac09aaf48e0633be.JPEG,https://digitalrenter.com/en/studio/Roundevou/Bamenda/studio-to-let-2040?locale=en,Studio,1.0,1.0,Roundevou, Bamenda,25000.0,per month,25,4
803,"1 bedroom for sale  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/59aec0dd9ce05ba10e12644483b2f9b5.jpg,https://digitalrenter.com/en/apartment/Molyko/Buea/apartment-for-sale-2036?locale=en,Guest house,1.0,1.0,Molyko, Buea,40000000.0,per month,40,7
804,"1 bedroom for sale  |  Longstreet, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/20063521a7a3d2c445f35971da18b91a.jpg,https://digitalrenter.com/en/duplex/Longstreet/Buea/duplex-for-sale-2035?locale=en,Guest house,1.0,1.0,Longstreet, Buea,60000000.0,per month,60,3
805,"3 bedroom bedrooms apartment for rent  |  Small Mankon, Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/06fe2b8fe881257abff416fcceb4c160.JPEG,https://digitalrenter.com/en/apartment/Small%20Mankon/Bamenda/apartment-to-let-2030?locale=en,Apartment,3.0,2.0,Small Mankon, Bamenda,60000.0,per month,60,6
806,"1 bedroom for rent  |  Up Station - Custom Area, Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e7f3898647312a43eedb45f9d0b623a6.jpg,https://digitalrenter.com/en/studio/Up%20Station%20-%20Custom%20Area/Bamenda/studio-to-let-2028?locale=en,Studio,1.0,1.0,Up Station - Custom Area, Bamenda,45000.0,per month,45,10
807,"3 bedroom bedrooms apartment for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/1c352cabc042629a6c6662ac6828721f.JPEG,https://digitalrenter.com/en/apartment/Mile%202/Limbe/apartment-to-let-2024?locale=en,Apartment,3.0,1.0,Mile 2, Limbe,80000.0,per month,80,1
808,"2 bedroom bedrooms apartment for sale  |  Mile 4, Limbe, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-for-sale-2023?locale=en,Guest house,2.0,2.0,Mile 4, Limbe,5000000.0,per month,5,0
809,"4 bedroom bedrooms studio for sale  |  Mile 2 around GHS , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/1d43ea70ee7ac717f53e413edaf6d670.jpg,https://digitalrenter.com/en/studio/Mile%202%20around%20GHS%20/Limbe/studio-for-sale-2020?locale=en,Guest house,4.0,4.0,Mile 2 around GHS , Limbe,15000000.0,per month,15,1
810,"3 bedroom bedrooms apartment for rent  |  G.R.A - Up Station, Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3ac6aee631d3896c0e24dc3f31289605.jpg,https://digitalrenter.com/en/apartment/G.R.A%20-%20Up%20Station/Bamenda/apartment-to-let-2017?locale=en,Apartment,3.0,2.0,G.R.A - Up Station, Bamenda,110000.0,per month,110,7
811,"4 bedroom bedrooms apartment for rent  |  Old Cenajes - Mankon, Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c53bfd0b2d84beb735f1116b572c5362.jpg,https://digitalrenter.com/en/apartment/Old%20Cenajes%20-%20Mankon/Bamenda/apartment-to-let-2016?locale=en,Apartment,4.0,3.0,Old Cenajes - Mankon, Bamenda,200000.0,per month,200,12
812,"0 bedroom toguest house to let   |  G.R.A - Up Station, Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/be2069065b0234e90d4806e77843b689.jpg,https://digitalrenter.com/en/guest%20house/G.R.A%20-%20Up%20Station/Bamenda/guest-house-to-let-2015?locale=en,Guest house,0.0,0.0,G.R.A - Up Station, Bamenda,200000.0,As from,200,12
813,"2 bedroom bedrooms apartment for rent  |  Ntarikon - Mankon, Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/20a10afb052a90dc3cfbda112cdf2082.JPEG,https://digitalrenter.com/en/apartment/Ntarikon%20-%20Mankon/Bamenda/apartment-to-let-2014?locale=en,Apartment,2.0,2.0,Ntarikon - Mankon, Bamenda,55000.0,per month,55,8
814,"2 bedroom bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/2459e3a78a75f8dafd85d34dc0bc6141.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-2012?locale=en,Apartment,2.0,1.0,Sandpit, Buea,50000.0,per week,50,10
815,"1 bedroom room for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/1b4ea314525d438f09cc240c29fd375d.JPEG,https://digitalrenter.com/en/single%20room/Mile%202/Limbe/single-room-to-let-2011?locale=en,Single Room,1.0,1.0,Mile 2, Limbe,35000.0,per month,35,9
816,"1 bedroom room for rent  |  Malingo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a42b6631e2c86095b2b45ca8d1e4fce0.JPEG,https://digitalrenter.com/en/single%20room/Malingo/Buea/single-room-to-let-2009?locale=en,Single Room,1.0,1.0,Malingo, Buea,35000.0,per month,35,24
817,"2 bedroom bedrooms apartment for rent  |  Malingo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/699e391bd298b00b026f20e6cdc00db8.JPEG,https://digitalrenter.com/en/apartment/Malingo/Buea/apartment-to-let-2008?locale=en,Apartment,2.0,2.0,Malingo, Buea,70000.0,per month,70,21
818,"1 bedroom for rent  |  Behind GHS , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/dfa44714c01434e6aced74bb85bdfac2.JPEG,https://digitalrenter.com/en/studio/Behind%20GHS%20/Limbe/studio-to-let-2004?locale=en,Studio,1.0,1.0,Behind GHS , Limbe,60000.0,per month,60,4
819,"2 bedroom bedrooms apartment for rent  |  Mile 2 around GHS , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f5b0f4fb11f21964909e07a369d61440.jpg,https://digitalrenter.com/en/apartment/Mile%202%20around%20GHS%20/Limbe/apartment-to-let-2003?locale=en,Apartment,2.0,2.0,Mile 2 around GHS , Limbe,70000.0,per month,70,5
820,"3 bedroom bedrooms apartment for rent  |  Behind GHS , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/303091b6d5cdc7a083a119309eabd6cc.JPEG,https://digitalrenter.com/en/apartment/Behind%20GHS%20/Limbe/apartment-to-let-2002?locale=en,Apartment,3.0,3.0,Behind GHS , Limbe,150000.0,per month,150,9
821,"2 bedroom bedrooms apartment for rent  |  Ndongo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/bc6207c44d6575e7e6c490af10b8431c.JPEG,https://digitalrenter.com/en/apartment/Ndongo/Buea/apartment-to-let-2001?locale=en,Apartment,2.0,2.0,Ndongo, Buea,110000.0,per month,110,22
822,"3 bedroom bedrooms apartment for rent  |  Ndongo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/2eb1b5405e415c1eef908455a7830947.JPEG,https://digitalrenter.com/en/apartment/Ndongo/Buea/apartment-to-let-1999?locale=en,Apartment,3.0,2.0,Ndongo, Buea,120000.0,per month,120,13
823,"1 bedroom for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/358241eaff31412d4c8173481179d616.JPEG,https://digitalrenter.com/en/studio/Mile%202/Limbe/studio-to-let-1998?locale=en,Studio,1.0,1.0,Mile 2, Limbe,50000.0,per month,50,3
824,"1 bedroom for sale  |  Odza, Yaounde, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/115c23259d2e845c27cce472705f5c79.jpg,https://digitalrenter.com/en/duplex/Odza/Yaounde/duplex-for-sale-1992?locale=en,Guest house,1.0,1.0,Odza, Yaounde,150000000.0,per month,150,5
825,"1 bedroom for sale  |  Damasse, Yaounde, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/38b243e03b799677aaeb8cc63bfe4353.jpg,https://digitalrenter.com/en/duplex/Damasse/Yaounde/duplex-for-sale-1991?locale=en,Guest house,1.0,1.0,Damasse, Yaounde,170000000.0,per month,170,5
826,"2 bedroom bedrooms apartment for rent  |  Isokolo, Limbe, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/apartment/Isokolo/Limbe/apartment-to-let-1980?locale=fr,Apartment,2.0,2.0,Isokolo, Limbe,70.0,per month,70,0
827,"3 bedroom bedrooms apartment for rent  |  Isokolo, Limbe, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/apartment/Isokolo/Limbe/apartment-to-let-1979?locale=en,Apartment,3.0,2.0,Isokolo, Limbe,200000.0,per month,200,0
828,"3 bedroom bedrooms apartment for rent  |  Wovia, Limbe, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/apartment/Wovia/Limbe/apartment-to-let-1978?locale=en,Apartment,3.0,3.0,Wovia, Limbe,150000.0,per month,150,0
829,"4 bedroom bedrooms apartment for rent  |  Bakweri Town, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e123a10f22188a1657dd2474c504ef60.JPEG,https://digitalrenter.com/en/apartment/Bakweri%20Town/Buea/apartment-to-let-1972?locale=en,Apartment,4.0,2.0,Bakweri Town, Buea,80000.0,per month,80,16
830,"4 bedroom bedrooms duplex for sale  |  Ngeme, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6ca95a0343d79adde51f2341c6dd9aab.jpg,https://digitalrenter.com/en/duplex/Ngeme/Limbe/duplex-for-sale-1967?locale=en,Guest house,4.0,4.0,Ngeme, Limbe,73000000.0,per month,73,2
831,"4 bedroom bedrooms apartment for sale  |  Small Soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6f20f623358903cc8c6d4a761799d077.jpg,https://digitalrenter.com/en/apartment/Small%20Soppo/Buea/apartment-for-sale-1953?locale=en,Guest house,4.0,3.0,Small Soppo, Buea,58000000.0,per month,58,1
832,"2 bedroom bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3cc208ba6055fae023b2b8757fc23bdf.jpg,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-1936?locale=en,Apartment,2.0,2.0,Sandpit, Buea,100000.0,per month,100,7
833,"1 bedroom for rent  |  Mile 3, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f686a0832803cd3d15311a0b0d48d546.jpg,https://digitalrenter.com/en/studio/Mile%203/Limbe/studio-to-let-1935?locale=en,Studio,1.0,1.0,Mile 3, Limbe,50000.0,per month,50,1
834,"2 bedroom bedrooms apartment for rent  |  Behind GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/925cc79a56eb98f8a993537b329fb445.JPEG,https://digitalrenter.com/en/apartment/Behind%20GHS%20Limbe/Limbe/apartment-to-let-1934?locale=en,Apartment,2.0,2.0,Behind GHS Limbe, Limbe,150000.0,per month,150,4
835,"1 bedroom for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6f765e787e14149cc27ea8692b6d167b.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-1922?locale=en,Studio,1.0,1.0,Sandpit, Buea,55000.0,per month,55,6
836,"2 bedroom bedrooms apartment for rent  |  Saint luke street , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/86619445e89323e5d6081b51ddc1337c.JPEG,https://digitalrenter.com/en/apartment/Saint%20luke%20street%20/Buea/apartment-to-let-1921?locale=en,Apartment,2.0,2.0,Saint luke street , Buea,120000.0,per month,120,17
837,"3 bedroom bedrooms duplex for sale  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b3e1aa63d10563e4ba008aa327fcf404.jpg,https://digitalrenter.com/en/duplex/Sandpit/Buea/duplex-to-let-1919?locale=en,Guest house,3.0,3.0,Sandpit, Buea,70000000.0,per month,70,3
